_id,name,author,translator,artist,editor,publishing,year,series,collection,genre,weight,dimensions.length,dimensions.width,dimensions.height,rating,price,link
841392,Лунный бассейн. Металлическое чудовище,Меррит Абрахам Грейс,Грузберг А.,Скороход А. С.,,Престиж БУК,2022,,,Классическая зарубежная проза,710,210,140,40,10,1764,https://www.labirint.ru/books/841392/
594339,Автостопом по Галактике. Ресторан У конца Вселенной,Адамс Дуглас,"Генкин В. И., Силакова С. В., Баканов Владимир Игоревич",,,АСТ,2017,Эксклюзивная классика (Лучшее),,Молодежная литература,280,190,120,22,8.86,511,https://www.labirint.ru/books/594339/
922086,One Thousand and One Nights,Al-Shaykh Hanan,,,,Bloomsbury,2013,,,,214,196,128,18,10,2299,https://www.labirint.ru/books/922086/
919743,Shatter City,Westerfeld Scott,,,,Scholastic Inc.,2021,,,,328,208,140,23,8,2302,https://www.labirint.ru/books/919743/
919740,Mirror's Edge,Westerfeld Scott,,,,Scholastic Inc.,2022,,,,290,210,140,20,0,2302,https://www.labirint.ru/books/919740/
918761,The Dark Unwinding,Cameron Sharon,,,,Scholastic Inc.,2022,,,,250,203,133,19,0,2302,https://www.labirint.ru/books/918761/
992839,Лоскутный дом и город тысячи дверей,Булдакова Анастасия Юрьевна,,,,Эксмодетство,2024,Детск. Тёплые истории из Лоскутного дома,,,334,217,145,14,10,540,https://www.labirint.ru/books/992839/
984247,Смертный страж-3. Воля смертных,Прозоров Александр Дмитриевич,,Приходкин Игорь,,Феникс,2024,Капитаны русской фантастики,,Современная отечественная проза,391,245,173,13,0,567,https://www.labirint.ru/books/984247/
448042,Безнадега,Кинг Стивен,Вебер В. А.,,,АСТ,2022,Темная башня,,Современная зарубежная проза,514,207,135,27,9.49,685,https://www.labirint.ru/books/448042/
698109,Дети леса. Тайна Холли,Брандис Катя,Теремкова О.,Карлс Клаудиа,,Эксмо,2024,Детск. Дети леса,"Бестселлеры #Эксмодетство, Коллекция фэнтези для подростков",,418,220,145,22,10,564,https://www.labirint.ru/books/698109/
972433,Повышение по службе,Громов Александр Николаевич,,,,Феникс,2023,Капитаны русской фантастики,,Современная отечественная проза,470,245,170,15,9,705,https://www.labirint.ru/books/972433/
963652,Death's End,Liu Cixin,Liu Ken,,,Head of Zeus,2017,,,,506,200,130,45,9,2486,https://www.labirint.ru/books/963652/
751207,Клатбище домашних жывотных,Кинг Стивен,Покидаева Татьяна Юрьевна,,,АСТ,2020,Кинг: книжная полка,,Современная зарубежная проза,606,220,150,38,9.25,1039,https://www.labirint.ru/books/751207/
963619,Pandemic,Riddle A.G.,,,,Bloomsbury,2018,The Extinction Files,,,486,200,130,43,9,2486,https://www.labirint.ru/books/963619/
968723,Маг полуночи. Свиток желаний,Емец Дмитрий Александрович,,,,Эксмодетство,2023,Мефодий Буслаев. Легендарное городское фэнтези,,,710,220,150,36,10,844,https://www.labirint.ru/books/968723/
829746,Лето кончится не скоро,Крапивин Владислав Петрович,,Брезинская Ольга,Смышляева Александра,Лабиринт,2022,Детская художественная литература,Лучшие книги Крапивина,,522,224,174,18,10,480,https://www.labirint.ru/books/829746/
904129,Жуга. Осенний лис,Скирюк Дмитрий Игоревич,,,,Эксмо,2023,Гиганты фантастики,,Современная отечественная проза,1188,242,160,47,10,1407,https://www.labirint.ru/books/904129/
885659,Blackwood Farm,Rice Anne,,,,Arrow Books,2010,The Vampire Chronicles,,,532,197,127,35,10,2143,https://www.labirint.ru/books/885659/
825042,Застава на Якорном поле,Крапивин Владислав Петрович,,Медведев Евгений Алексеевич,Ким Елена Николаевна,Лабиринт,2022,Детская художественная литература,"Лучшие книги Крапивина, Иллюстрированная библиотека фантастики и приключений",,438,224,173,15,9.88,552,https://www.labirint.ru/books/825042/
1005962,Тайна двух фараонов,Летягина Анна Леонидовна,,,,Малыш,2024,Самая страшная детская книга,,,222,206,130,18,9.87,378,https://www.labirint.ru/books/1005962/
973271,Doctor Who. The Shining Man,Scott Cavan,,,,BBC books,2021,Doctor Who,,,188,197,130,18,9,2532,https://www.labirint.ru/books/973271/
957614,Железное золото,Браун Пирс,Степашкина Оксана Мирославовна,,,Азбука,2023,С.Дж. Маас. Новая фэнтези,,Современная зарубежная проза,782,220,150,37,9.5,855,https://www.labirint.ru/books/957614/
973240,Doctor Who. Molten Heart,McCormack Una,,,,BBC books,2018,Doctor Who,,,260,205,130,20,10,2532,https://www.labirint.ru/books/973240/
973218,Doctor Who. City of Death,Goss James,,,,BBC books,2018,Doctor Who,,,110,180,110,13,0,2532,https://www.labirint.ru/books/973218/
973219,Doctor Who. Combat Magicks,Cole Steve,,,,BBC books,2018,Doctor Who,,,312,205,135,25,10,2170,https://www.labirint.ru/books/973219/
973205,Doctor Who and the Dinosaur Invasion,Hulke Malcolm,,,,BBC books,2016,Doctor Who,,,110,180,110,12,0,2170,https://www.labirint.ru/books/973205/
969017,The Case Against Satan,Russell Ray,,,,Penguin,2015,Penguin Classics,,,140,197,130,12,0,2532,https://www.labirint.ru/books/969017/
884786,The Confusion,Stephenson Neal,,,,Arrow Books,2004,,,,564,197,127,38,0,2171,https://www.labirint.ru/books/884786/
973803,The Long Utopia,"Pratchett Terry, Baxter Stephen",,,,Corgi book,2016,Long Earth,,,320,198,130,28,10,2352,https://www.labirint.ru/books/973803/
973875,The White Devil,Hoffman Paul,,,,Penguin,2022,,,,365,198,130,33,0,2533,https://www.labirint.ru/books/973875/
792562,"Тайна машины времени. Путешествия во времени в физике, философии и фантастике",Нахин Пол Дж.,Яценков В. С.,,,ДМК-Пресс,2021,,,,726,242,173,25,0,2008,https://www.labirint.ru/books/792562/
712378,Торговец снегом,Гейтон Сэм,Бутенко Евгения,Ридделл Крис,,Качели,2019,Зеркала,"Книги для подростков, Книги для девочек",,560,240,165,25,8.47,648,https://www.labirint.ru/books/712378/
953565,Owlish,Tse Dorothy,,,,Fitzcarraldo Editions,2023,,,,284,197,128,20,8,2541,https://www.labirint.ru/books/953565/
672175,"Человек, нашедший свое лицо. Ариэль",Беляев Александр Романович,,Коровин Олег Дмитриевич,,Речь,2018,Малая Классика Речи,,"Классическая отечественная фантастика, Мистика. Фантастика. Фэнтези",594,174,122,35,9.53,1084,https://www.labirint.ru/books/672175/
869631,Беззвездный Венец,Роллинс Джеймс,Саксин С. М.,,,Эксмо,2022,"Книга-загадка, книга-бестселлер",,Современная зарубежная проза,750,218,145,40,9.75,734,https://www.labirint.ru/books/869631/
724749,Человек-амфибия,Беляев Александр Романович,,Слаук Валерий,,Стрекоза,2019,Книга для подростков,"Книги, которые чаще всего дарят",,850,222,167,32,9.31,813,https://www.labirint.ru/books/724749/
716931,Желтый Эскадроль,Галиев Александр,,,Романенко Л.,"Общенациональная ассоциация молодых музыкантов, поэтов и прозаиков",2019,Библиотека классической и современной прозы,,Современная отечественная проза,830,210,150,38,10,2258,https://www.labirint.ru/books/716931/
860579,Лунная радуга,Павлов Сергей Иванович,,,,Престиж БУК,2022,Ретро библиотека приключений и научной фантастики,,Классическая отечественная проза,778,207,137,40,9.86,2016,https://www.labirint.ru/books/860579/
870079,Волшебный локон Ампары,Павлов Сергей Иванович,,"Хаберев В., Межевич А.",,Престиж БУК,2022,Ретро библиотека приключений и научной фантастики,,Современная отечественная проза,752,206,135,38,10,2016,https://www.labirint.ru/books/870079/
870080,Чердак Вселенной,Павлов Сергей Иванович,,"Рогалев С., Живило М., Хаберев В.",,Престиж БУК,2022,Ретро библиотека приключений и научной фантастики,,Классическая отечественная проза,804,207,135,40,10,2016,https://www.labirint.ru/books/870080/
936651,Эликсиры Эллисона. От глупости и смерти,Эллисон Харлан,"Вершовский Михаил Георгиевич, Нестерова Н., Виленская Наталья Исааковна",,,АСТ,2023,Мастера фантазии,,Современная зарубежная проза,778,220,145,40,7.75,1301,https://www.labirint.ru/books/936651/
574001,Дремлющая Бездна,Гамильтон Питер,Савельева И.,,,Фантастика,2017,Лучшая зарубежная научная фантастика,,Современная зарубежная проза,782,245,172,25,9.2,587,https://www.labirint.ru/books/574001/
902467,Hare House,Hinchcliffe Sally,,,,Macmillan,2022,,,,424,225,145,30,0,3172,https://www.labirint.ru/books/902467/
902404,Sea of Tranquility,Mandel Emily St. John,,,,Picador,2022,,,,380,225,143,23,10,3168,https://www.labirint.ru/books/902404/
909407,The Cartographers,Shepherd Peng,,,,Orion,2022,,,,496,235,155,30,0,3177,https://www.labirint.ru/books/909407/
910309,Widowland,Carey C. J.,,,,Quercus,2021,,,Детективы и триллеры на английском языке,672,242,162,38,9,3177,https://www.labirint.ru/books/910309/
604379,Хранилище ужасных слов,Барсело Элия,Толстая Елена,,,КомпасГид,2018,Подросток N,,Молодежная литература,218,217,141,10,8.42,712,https://www.labirint.ru/books/604379/
909993,Orfeia,Harris Joanne,,Hawkins Bonnie Helen,,Gollancz,2020,,,,278,205,135,20,9,2723,https://www.labirint.ru/books/909993/
888286,Japanese Ghost Stories,Hearn Lafcadio,,,,Penguin,2019,Penguin Classics,,Фантастика и ужасы на английском языке,202,197,127,15,0,2336,https://www.labirint.ru/books/888286/
888210,Everything You Ever Wanted,Sauma Luiza,,,,Penguin,2020,,,,194,197,130,17,0,2169,https://www.labirint.ru/books/888210/
887948,The Cyberiad,Lem Stanislaw,Kandel Michael,Mroz Daniel,,Penguin,2014,Penguin Modern Classics,,,224,196,128,17,0,2002,https://www.labirint.ru/books/887948/
888026,The Futurological Congress,Lem Stanislaw,Kandel Michael,,,Penguin,2017,Penguin Modern Classics,,,114,195,130,10,0,2336,https://www.labirint.ru/books/888026/
889987,Knowledge of Angels,Paton Walsh Jill,,,,Black Swan,1995,,,Фантастика и ужасы на английском языке,206,200,127,17,0,2170,https://www.labirint.ru/books/889987/
890778,The Anomaly,le Tellier Herve,Hunter Adriana,,,Penguin,2022,,,,252,198,129,21,10,2003,https://www.labirint.ru/books/890778/
886885,The Stone Gods,Winterson Jeanette,,,,Penguin,2008,,,,186,197,129,16,10,2169,https://www.labirint.ru/books/886885/
890813,The Conductors,Glover Nicole,,,,DelRey,2021,,,,298,198,130,27,0,2003,https://www.labirint.ru/books/890813/
889654,Winter's Fire,Kristian Giles,,,,Penguin,2016,,,,328,196,127,30,0,2337,https://www.labirint.ru/books/889654/
889655,Wings of the Storm,Kristian Giles,,,,Corgi book,2017,Sigurd,,Фантастика и ужасы на английском языке,296,197,127,27,0,2337,https://www.labirint.ru/books/889655/
842186,Ужасы Фазбера. В бассейн!,"Коутон Скотт, Купер Элли",Захаров А. В.,,,Эксмо,2022,Five Nights at Freddy's,,,308,208,135,22,9.08,540,https://www.labirint.ru/books/842186/
889527,Troy. Shield Of Thunder,Gemmell David,,,,Corgi book,2007,,,,326,177,108,42,10,2003,https://www.labirint.ru/books/889527/
889616,Apocalypse Cow,Logan Michael,,,,Corgi book,2013,,,,266,196,127,23,0,2170,https://www.labirint.ru/books/889616/
889768,The Living Dead,"Romero George A., Kraus Daniel",,,,Penguin,2021,,,,506,196,125,48,10,2004,https://www.labirint.ru/books/889768/
955120,Единорог. Омнибус,Габелла Матье,Даровская Екатерина,Жан Энтони,,Фантастика,2023,Комиксы,,,1232,318,240,16,9.67,1773,https://www.labirint.ru/books/955120/
841393,Река Гераклита,Биленкин Дмитрий Александрович,,Мельникова Е.,,Престиж БУК,2022,Ретро библиотека приключений и научной фантастики,,Современная отечественная проза,690,210,140,37,10,1680,https://www.labirint.ru/books/841393/
758453,Реаниматор,Лавкрафт Говард Филлипс,"Антонов С. А., Алякринский Олег, Останин В., Скворцов Олег",Иванов Иван,,Феникс,2022,Хроники Некрономикона,,Классическая зарубежная проза,526,245,170,20,9.9,515,https://www.labirint.ru/books/758453/
847688,"Новый Аладдин. Роман, повести","Абрамов Александр Иванович, Абрамов Сергей Александрович",,"Лебедев Б. И., Акулов Г. В., Юдин В. В.",,Престиж БУК,2022,Ретро библиотека приключений и научной фантастики,,Классическая отечественная проза,680,206,133,35,10,1680,https://www.labirint.ru/books/847688/
600930,Последняя война,Булычев Кир,,Минеев Виктор Михайлович,Мещеряков Вадим Юрьевич,Издательский дом Мещерякова,2017,БИСС,,,652,222,172,24,9.43,602,https://www.labirint.ru/books/600930/
954179,Scattered All Over the Earth,Tawada Yoko,,,,Granta Publication,2022,,,,252,215,137,17,8,2023,https://www.labirint.ru/books/954179/
953722,Cosmogramma,Newland Courttia,,,,Canongate,2021,,,,330,213,136,25,10,2023,https://www.labirint.ru/books/953722/
954442,Watersong,Goenawan Clarissa,,,,Scribe Publications,2022,,,,308,210,140,25,10,2023,https://www.labirint.ru/books/954442/
954397,Lambda,Musgrave David,,,,Europa Editions,2022,,,,354,210,135,25,10,2023,https://www.labirint.ru/books/954397/
954352,Seven Empty Houses,Schweblin Samanta,McDowell Megan,,,Oneworld Publications,2022,,,,224,215,135,18,10,2360,https://www.labirint.ru/books/954352/
955686,Комплект Кай + Арт-блокнот Дневник Кая,Анжело Алекс,,,,Эксмо,2023,Young Adult. Книжный бунт. Фантастика,,Молодежная литература,550,210,135,32,8,1013,https://www.labirint.ru/books/955686/
789745,Воины забытой волны,Дойл Кэтрин,Клеветенко Марина,Уткин Александр,,Волчок,2021,Зеленое солнце,,,542,224,150,23,10,432,https://www.labirint.ru/books/789745/
851748,Горменгаст. Книга 2,Пик Мервин,Ильин Сергей Борисович,Пик Мервин,,Livebook,2022,Горменгаст,,Классическая зарубежная проза,858,218,150,40,10,974,https://www.labirint.ru/books/851748/
1000603,"Достаточно времени для любви, или Жизнь Лазаруса Лонга",Хайнлайн Роберт Энсон,Соколов Ю.,,,Азбука,2024,Фантастика и фэнтези. Большие книги,,Классическая зарубежная проза,861,220,145,40,9,1007,https://www.labirint.ru/books/1000603/
976214,Blaze,King Stephen,,,,Hodder & Stoughton,2022,,,,248,197,129,22,10,1516,https://www.labirint.ru/books/976214/
906461,Малахольный экстрасенс. Попаданец в 90-е,Дроздов Анатолий Федорович,,,,Феникс,2023,Попаданчество,,Современная отечественная проза,372,206,135,27,9.18,469,https://www.labirint.ru/books/906461/
929319,Children of Paradise,Grudova Camilla,,,,Atlantic,2022,,,,344,223,144,22,9.5,2044,https://www.labirint.ru/books/929319/
493361,Fragile Things,Gaiman Neil,,,,Headline,2013,,,,276,177,112,27,9,2051,https://www.labirint.ru/books/493361/
693346,The Devil You Know,Carey Mike,,,,Orbit,2014,,,,286,179,110,30,0,2393,https://www.labirint.ru/books/693346/
705277,Flowers for Algernon,Keyes Daniel,,,,Gollancz,2019,SF Masterworks,,,200,195,128,20,9.67,2393,https://www.labirint.ru/books/705277/
906057,Cell,King Stephen,,,,Hodder & Stoughton,2018,,,,350,200,130,35,10,2222,https://www.labirint.ru/books/906057/
906031,Touch,North Claire,,,,Orbit,2015,,,,320,200,125,30,9.5,2051,https://www.labirint.ru/books/906031/
906006,Hollow,Catling Brian,,,,Coronet,2022,,,,194,198,130,18,9,2393,https://www.labirint.ru/books/906006/
905987,Obelisk,Baxter Stephen,,,,Gollancz,2016,,,,240,200,132,20,8,2393,https://www.labirint.ru/books/905987/
905945,The Keep,Egan Jennifer,,,,Abacus,2008,,,,178,197,126,17,10,2393,https://www.labirint.ru/books/905945/
905793,The Patient,Tyrone Nick,,,,Headline,2021,,,,174,200,130,16,0,2051,https://www.labirint.ru/books/905793/
905781,Lethal Game,Feehan Christine,,,,Piatkus,2020,,,,308,198,128,28,0,2393,https://www.labirint.ru/books/905781/
905786,Little Star,Ajvide Lindqvist John,,,,Riverrun,2017,,,,500,195,130,40,10,2051,https://www.labirint.ru/books/905786/
905736,The Passage,Cronin Justin,,,,Orion,2011,,,,680,195,125,43,8,2222,https://www.labirint.ru/books/905736/
905658,Bone Silence,Reynolds Alastair,,,,Gollancz,2020,Revenger Universe,,,420,200,130,35,10,2222,https://www.labirint.ru/books/905658/
905745,The Fireman,Hill Joe,,,,Gollancz,2016,,,Детективы и триллеры на английском языке,560,200,130,45,9,2222,https://www.labirint.ru/books/905745/
905639,Body Tourists,Rogers Jane,,,,Sceptre,2020,,,,176,197,130,15,8,2222,https://www.labirint.ru/books/905639/
905691,The Anointed,Arditti Michael,,,,Arcadia Book,2021,,,,320,197,130,25,9,2051,https://www.labirint.ru/books/905691/
905610,Full Throttle,Hill Joe,,,,Gollancz,2020,,,,342,197,130,30,9,2222,https://www.labirint.ru/books/905610/
905608,The Erstwhile,Catling Brian,,,,Coronet,2018,Vorrh Trilogy,,,332,195,130,30,10,2393,https://www.labirint.ru/books/905608/
905579,Aurora Rising,Reynolds Alastair,,,,Gollancz,2017,Prefect Dreyfus Emergencies,,,352,200,130,35,0,2222,https://www.labirint.ru/books/905579/
905515,The Snow Child,Ivey Eowyn,,,,Tinder Press,2012,,,,310,195,130,27,0,2051,https://www.labirint.ru/books/905515/
905443,Immortal Rising,Sands Lynsay,,,,Gollancz,2022,Argeneau Vampire,,,270,200,130,25,0,2393,https://www.labirint.ru/books/905443/
905463,A Second Chance,Taylor Jodi,,,,Headline,2019,Chronicles of St. Mary`s,,,282,198,130,26,10,2393,https://www.labirint.ru/books/905463/
905258,Hope for the Best,Taylor Jodi,,,,Headline,2019,Chronicles of St. Mary`s,,,334,197,130,29,9,2393,https://www.labirint.ru/books/905258/
905202,The Winter Ghosts,Mosse Kate,,,,Phoenix,2021,,,,238,197,127,20,0,2393,https://www.labirint.ru/books/905202/
905052,The Good Neighbours,Allan Nina,,,,Riverrun,2021,,,,220,200,130,20,0,2222,https://www.labirint.ru/books/905052/
904985,A Trail Through Time,Taylor Jodi,,,,Headline,2019,Chronicles of St. Mary`s,,,287,200,130,25,10,2051,https://www.labirint.ru/books/904985/
904890,The Year Of The Flood,Atwood Margaret,,,,Virago,2020,The MaddAddam Trilogy,,,406,197,130,35,10,2393,https://www.labirint.ru/books/904890/
904603,The City of a Thousand Faces,Dryden Walker,,,,Orion,2020,The Epic of Tumanbay,,,390,200,130,35,10,2222,https://www.labirint.ru/books/904603/
904706,The House on Vesper Sands,O`Donnell Paraic,,,,Weidenfeld & Nicolson,2019,,,,270,198,130,22,10,2393,https://www.labirint.ru/books/904706/
955681,Колыбельная горы Хого,Кондрацкая Елена Анатольевна,,Морозова Евгения,,Эксмо,2023,Young Adult. Книжный бунт. Фантастика,,Молодежная литература,436,211,131,27,9.76,607,https://www.labirint.ru/books/955681/
889025,Idoru,Gibson William,,,,Penguin,1997,Bridge,,,220,200,130,20,0,2301,https://www.labirint.ru/books/889025/
969252,This Time Tomorrow,Straub Emma,,,,Penguin,2023,,,,230,198,130,20,10,2137,https://www.labirint.ru/books/969252/
891645,Star Wars. Tarkin,Luceno James,,,,Arrow Books,2015,Star Wars,,,250,197,130,22,0,1973,https://www.labirint.ru/books/891645/
885256,The Handmaid's Tale,Atwood Margaret,,,,Vintage books,2010,"Vintage Classics, The Handmaid`s Tale",,,234,198,128,21,10,1973,https://www.labirint.ru/books/885256/
891105,Star Wars. The High Republic. The Fallen Star,Gray Claudia,,,,Penguin,2022,Star Wars,,,274,195,128,24,0,2302,https://www.labirint.ru/books/891105/
973237,Doctor Who. Kerblam!,McTighe Pete,,,,BBC books,2023,Doctor Who,,,105,180,110,10,9,2302,https://www.labirint.ru/books/973237/
973277,Doctor Who. The Waters of Mars,Ford Phil,,,,BBC books,2023,Doctor Who,,,110,177,110,15,0,2302,https://www.labirint.ru/books/973277/
973203,Doctor Who and the Daleks,Whitaker David,,Schwartzman Arnold,,BBC books,2011,Doctor Who,,,110,180,115,15,10,1973,https://www.labirint.ru/books/973203/
973245,Doctor Who. Planet of the Ood,Temple Keith,,,,BBC books,2023,Doctor Who,,,102,180,110,12,8,2302,https://www.labirint.ru/books/973245/
973215,Doctor Who. Big Bang Generation,Russell Gary,,,,BBC books,2019,Doctor Who,,,170,200,130,16,8,1973,https://www.labirint.ru/books/973215/
973206,Doctor Who and the Genesis of the Daleks,Dicks Terrance,,,,BBC books,2016,Doctor Who,,,100,175,110,12,0,2137,https://www.labirint.ru/books/973206/
973202,Doctor Who and the Abominable Snowmen,Dicks Terrance,,,,BBC books,2011,Doctor Who,,,108,178,110,15,10,2137,https://www.labirint.ru/books/973202/
973009,Bones & All,DeAngelis Camille,,,,Penguin,2015,,,Young adult на английском языке,220,197,130,20,10,2302,https://www.labirint.ru/books/973009/
973201,Doctor Who. The Triple Knife and Other Doctor Who Stories,Colgan Jenny,,,,BBC books,2018,Doctor Who,,,140,200,130,15,9.5,2137,https://www.labirint.ru/books/973201/
972864,Air and Angels,Hill Susan,,,,Vintage books,1999,,,,210,200,130,20,9.5,1973,https://www.labirint.ru/books/972864/
969903,I Who Have Never Known Men,Harpman Jacqueline,,,,Vintage books,2019,Vintage Editions,,,145,178,113,17,10,1973,https://www.labirint.ru/books/969903/
948387,Бригада пылающего пламени. Том 4,Ацуси Окубо,Трубицин Андрей,,,Фантастика,2023,Манга,,,590,197,145,30,10,682,https://www.labirint.ru/books/948387/
955377,The Collapsing Empire,Scalzi John,,,,Tor,2017,The Interdependency,,,240,200,130,20,0,2190,https://www.labirint.ru/books/955377/
955353,The Library of the Dead,Huchu T. L.,,,,Tor,2021,Edinburgh Nights,,,242,200,130,20,0,2190,https://www.labirint.ru/books/955353/
940684,Покой,Вулф Джин,Осояну Наталия Георгиевна,,,АСТ,2023,Иная фантастика,,Современная зарубежная проза,372,210,135,25,9.67,728,https://www.labirint.ru/books/940684/
955303,The Kaiju Preservation Society,Scalzi John,,,,Tor,2022,,,,198,198,130,18,0,2190,https://www.labirint.ru/books/955303/
399563,Закон племен. Путеводитель по серии Коты-воители,Хантер Эрин,Максимова Вера Александровна,Насыров Леонид,,ОлмаМедиаГрупп/Просвещение,2022,Коты - воители. Подарок,,,566,244,173,15,9.8,970,https://www.labirint.ru/books/399563/
840235,Наследник из Калькутты,Штильмарк Роберт Александрович,,Антонов Н.,,Русская Тройка,2021,Библиотека приключений и научной фантастики,,,856,207,140,42,9.83,1749,https://www.labirint.ru/books/840235/
800116,Книга гор. Рыцари сорока островов. Лорд с планеты Земля. Мальчик и тьма,Лукьяненко Сергей Васильевич,,,,АСТ,2021,Миры Сергея Лукьяненко,,,630,207,138,46,6.75,902,https://www.labirint.ru/books/800116/
964036,Сборник современных фантастов,"Викулин Алексей, Журавлева Ирина, Хукаленко Юрий",,,,"Общенациональная ассоциация молодых музыкантов, поэтов и прозаиков",2023,,,Современная отечественная проза,740,297,210,17,0,1576,https://www.labirint.ru/books/964036/
879277,Брак во имя Альянса,Штерн Оливия,,,,Альфа-книга,2022,Романтическая фантастика,,Современная отечественная проза,244,208,135,22,9.08,374,https://www.labirint.ru/books/879277/
984043,Вычислитель,Громов Александр Николаевич,,Приходкин Игорь,,Феникс,2024,Капитаны русской фантастики,,Современная отечественная проза,994,240,170,33,9.33,1043,https://www.labirint.ru/books/984043/
851747,Титус Гроан. Книга 1,Пик Мервин,"Ильин Сергей Борисович, Глебовская Александра",Пик Мервин,,Livebook,2022,Горменгаст,,Классическая зарубежная проза,832,217,148,38,9.7,974,https://www.labirint.ru/books/851747/
860794,Перси Джексон и море Чудовищ,Риордан Рик,Ефимова Е. М.,,,Эксмо,2022,Рик Риордан. Перси Джексон (другое оформление),,,337,205,135,20,10,540,https://www.labirint.ru/books/860794/
857836,Перси Джексон и похититель молний,Риордан Рик,Оверина К. С.,,,Эксмо,2022,Рик Риордан. Перси Джексон (другое оформление),,,454,207,130,28,9.38,540,https://www.labirint.ru/books/857836/
890025,The Second Collected Tales of Bauchelain & Korbal Broach,Erikson Steven,,,,Bantam books,2019,,,,340,197,128,30,10,2060,https://www.labirint.ru/books/890025/
891243,The Incarnations,Barker Susan,,,,Black Swan,2015,,,,335,200,130,30,0,2060,https://www.labirint.ru/books/891243/
888905,The Power,Alderman Naomi,,,,Viking,2016,,,,252,197,130,23,10,1901,https://www.labirint.ru/books/888905/
891738,Ready Player Two,Cline Ernest,,,,Arrow Books,2021,,,,274,197,130,23,9.67,1903,https://www.labirint.ru/books/891738/
606199,Белый шарик матроса Вильсона,Крапивин Владислав Петрович,,Стерлигова Евгения Ивановна,Аксёнова Екатерина Владимировна,Издательский дом Мещерякова,2017,Избранное. Книги Крапивина Владислава Петровича,,,470,200,140,20,9.9,354,https://www.labirint.ru/books/606199/
885105,Star Wars. Labyrinth of Evil,Luceno James,,,,Arrow Books,2005,Star Wars,,,206,178,111,25,8,1903,https://www.labirint.ru/books/885105/
692564,Insomnia,King Stephen,,,,Hodder & Stoughton,2011,,,,614,195,128,40,10,1907,https://www.labirint.ru/books/692564/
885658,Merrick,Rice Anne,,,,Arrow Books,2010,The Vampire Chronicles,,,352,200,130,33,9.5,2220,https://www.labirint.ru/books/885658/
865662,Таня Гроттер и магический контрабас,Емец Дмитрий Александрович,,,,Эксмо,2022,Таня Гроттер. Юбилейное издание,,,394,218,145,20,9.21,540,https://www.labirint.ru/books/865662/
798207,Конец осиного гнезда,Брянцев Георгий Михайлович,,Чупрыгин Б.,,Престиж БУК,2021,Ретро библиотека приключений и научной фантастики,,Классическая отечественная проза,840,208,137,43,10,1596,https://www.labirint.ru/books/798207/
566707,Друг с далекой планеты,Михеева Тамара Витальевна,,Корякина Юлия М.,,Качели,2017,Волшебный фонарь,,,582,240,198,15,7.5,713,https://www.labirint.ru/books/566707/
630593,Книга Пыли. Прекрасная дикарка,Пулман Филип,"Блейз Анна Иосифовна, Осипов А. Г.",,,АСТ,2018,Золотой компас,,,592,218,148,31,8.75,902,https://www.labirint.ru/books/630593/
774485,Луна в канун Гомрата,Гарнер Алан,Бородицкая Марина Яковлевна,,Тюленева Наталья,Качели,2020,Все грани волшебства,Книги для подростков,,310,217,146,13,9.15,317,https://www.labirint.ru/books/774485/
1002973,Грифоны Васильевского острова,Корчевский Юрий Григорьевич,,,,Феникс,2024,Попаданчество,,Современная отечественная проза,330,210,135,26,0,525,https://www.labirint.ru/books/1002973/
789176,Ловец душ и навья невеста,Ярошинская Ольга Алексеевна,,,,Альфа-книга,2021,Романтическая фантастика,,Современная отечественная проза,250,209,134,25,9.1,360,https://www.labirint.ru/books/789176/
979852,Эххо. Зеркальный Мир. Том 4. Свингующий Лондон. Русалка Манхэттена,Арлестон Кристоф,Ефремова Анна,"Барбуччи Алессандро, Лебретон Нольвенн",,Фантастика,2023,Комиксы,,,698,320,242,11,10,1364,https://www.labirint.ru/books/979852/
973960,Девочка с Земли. Сто лет тому вперёд. Приключения Алисы,Булычев Кир,,Мигунов Евгений Тихонович,,Азбука,2024,Детская библиотека. Большие книги,,,962,217,155,42,10,963,https://www.labirint.ru/books/973960/
549794,The Watchmaker of Filigree Street,Pulley Natasha,,,,Bloomsbury,2016,Bloomsbury Paperbacks,,,230,197,129,21,10,2089,https://www.labirint.ru/books/549794/
866011,Конан и карусель Богов,Перумов Ник Даниилович,,,,Феникс,2022,Шедевры фантастики,,Современная отечественная проза,680,244,173,23,9,717,https://www.labirint.ru/books/866011/
985956,Micro,"Crichton Michael, Preston Richard",,,,HarperCollins,2012,,,,374,200,130,35,9.5,1924,https://www.labirint.ru/books/985956/
881131,The Mask Falling,Shannon Samantha,,,,Bloomsbury,2022,The Bone Season,,,374,200,130,35,10,1928,https://www.labirint.ru/books/881131/
922226,Why Visit America,Baker Matthew,,,,Bloomsbury,2021,,,,242,197,129,24,9,1928,https://www.labirint.ru/books/922226/
922143,The Gallows Pole,Myers Benjamin,,,,Bloomsbury,2019,,,,268,200,130,25,9,1928,https://www.labirint.ru/books/922143/
922112,Pastoralia,Saunders George,,,,Bloomsbury,2017,,,,148,198,130,15,9.5,1928,https://www.labirint.ru/books/922112/
929351,Reamde,Stephenson Neal,,,,Atlantic,2012,,,,990,200,130,40,8,3655,https://www.labirint.ru/books/929351/
922113,The Brief and Frightening Reign of Phil,Saunders George,,,,Bloomsbury,2017,,,,102,197,128,8,10,2089,https://www.labirint.ru/books/922113/
