,Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
1086,1087,160,4,69.0,1974,1,1,3,3,0,4,0,10,2,2,4,5,1.6094379124341003,5,1973,1973,1,1,5,5,2,0.0,3,4,1,4,4,4,1,334,6,0,212,546,1,4,1,4,546,546,0,6.996681488176539,0,0,1,1,3,1,3,6,6,0,3,1,1973.0,2,1,286,5,5,2,120,96,0,0,0,0,3,4,1,0,5,2010,8,4,11.332613886815139
1087,1088,60,1,85.0,10574,1,1,3,3,0,4,0,21,2,2,0,5,2.1972245773362196,5,2005,2006,1,1,12,13,2,0.0,2,4,2,2,4,2,6,0,6,0,1082,1082,1,0,1,4,1082,871,0,7.577633832602728,0,0,2,1,3,1,2,9,6,1,2,1,2005.0,2,3,1043,5,5,2,160,50,0,0,0,0,3,4,1,0,5,2009,8,4,12.437188334739655
1088,1089,160,4,24.0,2522,1,1,3,3,0,4,0,7,2,2,3,5,2.0794415416798357,5,2004,2004,1,1,12,13,3,50.0,2,4,2,2,4,4,6,0,6,0,970,970,1,0,1,4,970,739,0,7.444248649496705,0,0,2,0,3,1,2,7,0,0,3,5,2004.0,3,2,380,5,5,2,0,40,0,0,0,0,3,4,1,0,4,2006,8,4,11.83138646878959
1089,1090,120,1,37.0,3316,1,2,0,3,0,4,0,21,2,2,4,2,2.1972245773362196,5,2005,2005,1,1,8,8,2,0.0,2,4,2,2,4,4,2,1039,6,0,208,1247,1,0,1,4,1247,0,0,7.129297548929373,1,0,1,1,1,1,2,4,6,1,2,1,2005.0,0,2,550,5,5,2,0,84,0,0,0,0,3,4,1,0,4,2006,8,4,12.190964083849375
1090,1091,90,3,60.0,8544,1,1,3,3,0,0,0,12,2,2,2,2,1.3862943611198906,4,1950,1950,1,1,3,3,2,0.0,3,4,3,3,2,3,4,0,4,0,0,0,5,1,0,0,1040,0,0,6.947937068614969,0,0,2,0,2,2,3,6,6,0,3,5,1987.0,3,2,400,5,5,2,0,0,0,0,0,0,3,4,1,0,6,2009,8,4,11.439289689006644
1091,1092,160,1,24.0,2160,1,2,3,3,0,4,0,21,2,2,3,5,2.0794415416798357,5,1999,2000,1,1,8,8,1,212.0,2,4,2,2,4,4,1,510,6,0,90,600,1,0,1,4,624,628,0,7.133295954896068,1,0,2,1,2,1,2,4,6,0,3,5,1999.0,3,2,462,5,5,2,0,48,0,0,0,0,3,4,1,0,3,2008,8,4,11.982935344196433
1092,1093,50,3,60.0,8400,1,1,3,0,0,4,0,18,2,2,0,0,1.9459101490553132,5,1925,1950,1,1,8,8,2,0.0,3,4,2,4,4,4,5,423,6,0,758,1181,1,1,1,4,1390,304,0,7.43543801981455,0,0,2,0,4,1,3,7,6,1,2,5,1925.0,3,2,576,5,5,2,342,0,128,0,0,0,3,4,1,0,6,2008,8,4,11.824087219587643
1093,1094,20,3,71.0,9230,1,1,3,3,0,0,0,12,1,2,0,2,1.791759469228055,8,1965,1998,3,1,8,8,1,166.0,3,4,1,4,4,2,2,661,6,0,203,864,1,2,1,4,1200,0,0,7.0909098220799835,1,0,1,1,1,1,2,6,6,0,3,5,1977.0,3,2,884,5,5,2,0,64,0,0,0,0,3,2,1,0,10,2006,8,4,11.891368749982085
1094,1095,20,3,74.0,5868,1,1,3,3,0,4,0,12,2,2,0,2,1.791759469228055,7,1956,2000,1,1,8,8,2,0.0,3,4,1,4,4,4,1,248,5,240,448,936,1,0,1,4,936,0,0,6.842683282238422,1,0,1,0,2,1,3,4,6,0,3,1,1956.0,0,1,308,5,5,2,0,0,80,0,160,0,3,4,1,0,5,2010,8,4,11.767575435251748
1095,1096,20,3,78.0,9317,1,1,0,3,0,4,0,5,2,2,0,2,1.9459101490553132,5,2006,2006,1,1,12,13,2,0.0,2,4,2,2,4,4,2,24,6,0,1290,1314,1,2,1,4,1314,0,0,7.181591944611865,0,0,2,0,3,1,2,6,6,1,2,1,2006.0,2,2,440,5,5,2,0,22,0,0,0,0,3,4,1,0,3,2007,8,4,12.080696479888447
1096,1097,70,4,60.0,6882,1,1,3,3,0,4,0,9,2,2,0,5,1.9459101490553132,7,1914,2006,1,1,13,14,2,0.0,3,4,2,4,4,4,6,0,6,0,684,684,1,4,1,4,773,582,0,7.212294468500341,0,0,1,1,3,1,2,7,6,0,3,6,0.0,1,0,0,3,3,2,136,0,115,0,0,0,3,4,1,0,3,2007,8,4,11.751950239425476
1097,1098,120,3,69.0,3696,1,1,3,3,0,4,0,22,2,2,4,2,2.1972245773362196,5,1986,1986,1,1,6,6,2,0.0,2,4,1,2,4,4,6,0,6,0,1074,1074,1,0,1,4,1088,0,0,6.9930151229329605,0,0,1,1,2,1,2,5,6,0,3,1,1987.0,2,2,461,5,5,2,0,74,137,0,0,0,3,4,1,0,10,2007,8,4,12.04355959836804
1098,1099,50,4,50.0,6000,1,1,3,3,0,4,0,3,2,2,0,0,1.6094379124341003,6,1936,1950,1,1,8,8,2,0.0,3,4,0,4,4,4,1,672,6,0,0,672,1,4,1,4,757,567,0,7.1891677384203225,0,0,1,0,3,1,3,6,6,0,3,5,1936.0,3,1,240,5,5,2,0,0,0,0,0,0,3,4,1,0,7,2009,8,4,11.759793355371237
1099,1100,20,3,82.0,11880,1,1,0,3,0,4,0,14,6,2,0,2,2.0794415416798357,5,1978,1978,1,1,9,10,1,206.0,3,4,1,2,4,4,0,704,6,0,567,1271,1,4,1,4,1601,0,0,7.379008127628304,0,0,2,0,3,1,3,7,6,1,5,1,1978.0,2,2,478,5,5,2,0,0,0,0,0,0,3,4,1,0,4,2009,0,0,11.964007453736912
1100,1101,30,3,60.0,8400,1,1,3,0,0,4,0,18,2,2,0,2,1.3862943611198906,5,1920,1950,1,1,13,14,2,0.0,3,4,1,4,0,4,5,290,6,0,0,290,1,4,0,1,438,0,0,6.0844994130751715,0,0,1,0,1,1,1,3,6,0,3,5,1930.0,3,1,246,5,5,0,0,0,0,0,0,0,3,4,1,0,1,2009,8,4,11.002116507732017
1101,1102,20,3,61.0,9758,1,1,0,3,0,4,0,12,2,2,0,2,1.791759469228055,5,1971,1971,1,1,6,8,2,0.0,3,4,1,4,4,4,1,412,3,287,251,950,1,4,1,4,950,0,0,6.85751406254539,0,0,1,0,3,1,3,5,6,0,3,5,1981.0,3,1,280,5,5,2,0,0,0,0,0,0,3,4,1,0,7,2007,8,4,11.691080018519527
1102,1103,20,3,70.0,7000,1,1,3,3,0,4,0,12,2,2,0,2,1.791759469228055,7,1960,2002,1,1,13,14,1,45.0,3,4,1,4,4,4,5,588,6,0,422,1010,1,0,1,4,1134,0,0,7.034387929915503,0,0,1,0,2,1,3,6,6,0,3,1,1960.0,2,1,254,5,5,2,0,16,0,0,0,0,3,3,1,0,4,2007,8,3,11.813037464800539
1103,1104,20,3,79.0,8910,1,1,3,3,0,0,0,12,2,2,0,2,1.9459101490553132,6,1959,1959,3,1,3,3,2,0.0,3,4,1,4,4,2,0,655,6,0,0,655,1,0,1,4,1194,0,0,7.085901464365611,0,1,1,0,3,1,3,6,6,1,1,3,1954.0,0,2,539,5,5,2,0,0,192,0,0,0,3,4,1,0,7,2006,8,4,11.979805470779858
1104,1105,160,4,24.0,2016,1,1,3,3,0,4,0,2,2,2,4,5,1.791759469228055,5,1970,1970,1,1,6,6,1,304.0,3,4,1,4,4,4,6,0,6,0,630,630,1,4,1,4,630,672,0,7.172424577124845,0,0,2,1,3,1,3,6,6,0,3,5,1970.0,3,2,440,5,5,2,0,0,0,0,0,0,3,4,1,0,4,2007,8,4,11.571203807011969
1105,1106,60,3,98.0,12256,1,1,0,3,0,0,0,15,2,2,0,5,2.1972245773362196,5,1994,1995,1,1,6,6,1,362.0,2,4,2,0,4,0,2,1032,6,0,431,1463,1,0,1,4,1500,1122,0,7.872073979866873,1,0,2,1,3,1,2,9,6,2,5,1,1994.0,2,2,712,5,5,2,186,32,0,0,0,0,3,4,1,0,4,2010,8,4,12.691583538230217
1106,1107,20,3,114.0,10357,1,1,0,3,0,0,0,20,1,2,0,2,2.0794415416798357,5,1990,1991,3,1,6,6,2,0.0,2,4,2,2,4,2,2,738,6,0,172,910,1,2,1,4,1442,0,0,7.274479558773871,1,0,2,0,3,1,2,6,6,1,5,1,1990.0,0,2,719,5,5,2,0,244,0,0,0,0,3,4,1,0,5,2007,8,4,12.100161978566867
1107,1108,60,3,168.0,23257,1,1,2,1,0,1,0,8,2,2,0,5,2.0794415416798357,5,2006,2006,1,1,12,13,2,0.0,2,4,2,0,1,4,6,0,6,0,868,868,1,0,1,4,887,1134,0,7.611842399580417,0,0,2,1,3,1,2,9,6,1,2,3,2006.0,2,2,422,5,5,2,0,100,0,0,0,0,3,4,1,0,9,2006,6,5,12.52352951631214
1108,1109,60,3,69.0,8063,1,1,3,3,0,4,0,8,2,2,0,5,1.9459101490553132,5,2000,2000,1,1,12,13,2,0.0,3,4,2,2,4,4,6,0,6,0,924,924,1,0,1,4,948,742,0,7.43307534889858,0,0,2,1,3,1,3,7,6,1,5,1,2000.0,2,2,463,5,5,2,100,48,0,0,0,0,3,4,1,0,11,2007,8,0,12.10625783509458
1109,1110,20,3,107.0,11362,1,1,0,3,0,4,0,16,2,2,0,2,2.1972245773362196,5,2004,2005,1,1,8,8,3,42.0,2,4,2,0,4,2,2,1039,6,0,797,1836,1,0,1,4,1836,0,0,7.515889085215125,1,0,2,0,3,1,2,7,6,1,2,1,2004.0,0,3,862,5,5,2,125,185,0,0,0,0,3,4,1,0,3,2009,8,4,12.54254845357358
1110,1111,60,3,69.0,8000,1,1,3,3,0,4,0,8,2,2,0,5,1.9459101490553132,5,1995,1996,1,1,6,6,2,0.0,3,4,2,2,4,4,2,219,6,0,554,773,1,2,1,4,773,885,0,7.413970290190444,1,0,2,1,3,1,3,8,6,1,5,1,1995.0,0,2,431,5,5,2,224,84,0,0,0,0,3,4,1,0,6,2008,8,4,12.144202560946876
1111,1112,60,3,80.0,10480,1,1,3,3,0,4,0,14,2,2,0,5,2.0794415416798357,6,1976,1976,3,1,9,10,1,660.0,3,4,1,4,4,4,0,403,6,0,400,803,1,4,1,4,1098,866,0,7.583247524303362,0,0,2,1,4,1,3,8,6,1,2,1,1976.0,2,2,483,5,5,2,0,69,0,0,0,0,3,4,1,0,9,2008,8,4,12.230770136157428
1112,1113,20,3,73.0,7100,1,1,0,3,0,0,0,12,2,2,0,2,1.791759469228055,7,1957,1957,1,1,14,15,2,0.0,3,4,1,4,4,4,2,708,6,0,108,816,1,4,1,0,816,0,0,6.705639094860003,1,0,1,0,2,1,3,5,6,0,3,5,1957.0,3,1,308,5,5,2,0,0,0,0,0,0,3,4,1,0,7,2006,8,4,11.774527900858468
1113,1114,20,3,66.0,8923,1,1,3,3,0,4,0,12,2,2,0,2,1.791759469228055,7,1953,2006,1,1,13,14,2,0.0,3,4,1,4,4,4,1,643,6,0,365,1008,1,2,1,4,1008,0,0,6.9167150203536085,1,0,1,0,2,1,2,6,6,0,3,1,1953.0,3,1,240,5,5,2,0,18,0,0,0,0,3,4,1,0,5,2007,8,4,11.80932691294063
1114,1115,20,3,90.0,5400,1,1,3,3,0,4,0,17,2,2,0,2,1.791759469228055,7,1954,2000,1,1,8,8,2,0.0,3,2,1,4,4,4,5,415,6,0,418,833,1,0,1,4,833,0,0,6.726233402358747,0,0,1,0,2,1,2,4,6,0,3,5,1955.0,3,1,326,5,5,2,0,0,0,0,0,0,3,2,1,0,8,2006,8,4,11.669937760751914
1115,1116,20,3,93.0,12085,1,1,3,3,0,4,0,16,2,2,0,2,2.1972245773362196,5,2007,2007,3,1,12,13,3,328.0,2,4,2,0,4,4,2,1004,6,0,730,1734,1,0,1,4,1734,0,0,7.45876269238096,1,0,2,0,3,1,0,7,6,1,2,1,2007.0,2,3,928,5,5,2,0,0,0,0,0,0,3,4,1,0,11,2007,6,5,12.669809806411457
1116,1117,80,3,69.0,7750,1,1,3,3,0,4,0,8,2,2,0,7,2.1972245773362196,5,2002,2002,3,1,12,13,2,0.0,2,4,2,2,4,4,2,353,6,0,55,408,1,0,1,4,779,640,0,7.258412150595307,1,0,2,1,3,1,2,7,6,1,5,3,2002.0,0,2,527,5,5,2,120,0,0,0,0,0,3,4,1,0,3,2009,8,4,12.123239799036943
1117,1118,20,3,57.0,9764,1,1,0,3,0,2,0,19,1,2,0,2,1.791759469228055,7,1967,2003,1,1,12,13,2,0.0,3,4,1,4,4,4,1,702,6,0,192,894,1,0,1,4,894,0,0,6.796823718274855,1,0,1,0,3,1,2,5,6,0,3,1,1967.0,2,2,450,5,5,2,0,0,0,0,0,0,3,4,1,0,5,2008,8,4,11.775297421715827
1118,1119,80,3,85.0,13825,1,1,3,3,0,4,0,19,2,2,0,7,1.791759469228055,6,1958,1987,1,1,8,8,2,0.0,3,2,1,4,4,4,6,0,6,0,533,533,1,4,1,4,1021,580,0,7.379008127628304,0,1,1,0,3,1,3,6,3,0,3,3,1958.0,2,1,300,5,5,2,280,34,0,0,0,0,3,4,1,0,12,2008,8,4,11.849404844423074
1119,1120,20,3,70.0,7560,1,1,3,3,0,4,0,12,2,2,0,2,1.791759469228055,5,1959,1959,1,1,3,14,2,0.0,3,4,1,4,4,4,3,369,6,0,671,1040,1,4,1,0,1040,0,0,6.947937068614969,0,0,1,0,3,1,3,6,6,0,3,1,1959.0,2,1,286,5,5,2,140,0,252,0,0,0,3,1,1,0,7,2006,8,4,11.803361242493628
1120,1121,30,4,59.0,8263,1,1,3,0,0,4,1,9,2,2,0,2,1.9459101490553132,5,1920,1950,1,1,3,3,2,0.0,3,4,0,4,4,4,6,0,6,0,1012,1012,1,4,1,0,1012,0,0,6.920671504248683,0,0,1,0,2,1,3,6,6,1,2,5,1920.0,3,1,308,5,5,2,0,22,112,0,0,0,3,2,1,0,5,2007,8,4,11.681832447342321
1121,1122,20,3,84.0,10084,1,1,3,3,0,4,0,5,2,2,0,2,2.0794415416798357,5,2005,2006,1,1,12,13,1,196.0,2,4,2,2,4,0,2,24,6,0,1528,1552,1,0,1,4,1552,0,0,7.347943823148687,0,0,2,0,3,1,2,7,6,0,3,1,2005.0,2,3,782,5,5,2,144,20,0,0,0,0,3,4,1,0,7,2006,6,5,12.268582547911404
1122,1123,20,3,69.0,8926,1,1,0,3,0,0,0,7,2,2,0,2,1.6094379124341003,3,1956,1956,1,1,0,0,2,0.0,3,4,1,4,4,4,6,0,6,0,672,672,1,0,1,0,960,0,0,6.8679744089702925,0,0,1,0,3,1,3,5,6,0,3,2,1956.0,3,1,288,5,5,2,64,0,0,0,160,0,3,2,1,0,10,2009,0,0,11.626263078808801
1123,1124,20,3,50.0,9405,1,1,3,3,0,4,0,7,2,2,0,2,1.791759469228055,9,1947,2008,3,1,12,13,2,0.0,3,0,1,4,4,4,6,0,6,0,698,698,1,0,1,4,698,0,0,6.54965074223381,0,1,1,0,2,1,3,4,6,0,3,6,0.0,1,0,0,3,3,2,0,200,0,0,0,0,3,4,1,0,6,2009,8,4,11.678448377988165
1124,1125,80,3,69.0,9125,1,1,0,3,0,4,0,8,2,2,0,7,2.0794415416798357,5,1992,1992,1,1,6,6,1,170.0,3,4,2,2,4,4,6,0,6,0,384,384,1,2,1,4,812,670,0,7.301822342137932,0,0,2,1,3,1,2,7,6,1,5,1,1992.0,0,2,392,5,5,2,100,25,0,0,0,0,3,4,1,0,7,2007,8,4,12.007017865994577
1125,1126,20,3,60.0,10434,1,1,3,3,0,4,0,12,2,2,0,2,1.6094379124341003,5,1955,1955,1,1,9,10,2,0.0,3,4,1,4,4,4,6,0,6,0,1005,1005,1,4,1,4,1005,0,0,6.913737350659685,0,0,1,0,2,1,1,5,6,1,5,5,1977.0,3,2,672,1,1,2,0,0,0,0,0,0,3,4,1,0,11,2009,8,4,11.652696102959753
1126,1127,120,3,53.0,3684,1,1,3,3,0,4,0,0,2,2,4,2,2.0794415416798357,5,2007,2007,3,1,12,13,1,130.0,2,4,2,2,4,4,6,0,6,0,1373,1373,1,0,1,4,1555,0,0,7.349873704738337,0,0,2,0,2,1,2,7,6,1,5,1,2007.0,0,3,660,5,5,2,143,20,0,0,0,0,3,4,1,0,6,2009,8,4,12.066816325306588
1127,1128,20,3,182.0,14572,1,1,2,3,0,0,0,8,2,2,0,2,2.0794415416798357,5,2004,2004,3,1,12,13,2,0.0,2,4,2,2,4,0,2,1300,6,0,230,1530,1,0,1,4,1530,0,0,7.333676395657684,1,0,2,0,3,1,2,7,6,1,2,1,2004.0,0,3,630,5,5,2,144,36,0,0,0,0,3,4,1,0,11,2007,8,3,12.464587201678082
1128,1129,60,3,59.0,11796,1,1,0,3,0,4,0,8,2,2,0,5,2.0794415416798357,5,2004,2005,1,1,12,13,2,0.0,2,4,2,2,4,0,6,0,6,0,847,847,1,0,1,4,847,1112,0,7.580699752224563,0,0,2,1,4,1,2,8,6,1,2,3,2004.0,0,2,434,5,5,2,100,48,0,0,0,0,3,4,1,0,7,2007,8,4,12.278397958261774
1129,1130,90,4,60.0,7200,1,0,3,3,0,4,0,17,2,2,2,6,1.791759469228055,5,1980,1980,1,1,8,8,1,180.0,3,4,1,2,4,1,2,936,6,0,0,936,1,4,1,4,936,0,0,6.842683282238422,1,0,1,0,2,1,3,4,6,0,3,5,1980.0,3,2,672,5,5,2,49,0,0,0,0,0,3,4,1,0,8,2007,8,4,11.849404844423074
1130,1131,50,3,65.0,7804,1,1,3,3,0,4,0,18,2,2,0,0,1.6094379124341003,3,1928,1950,1,1,14,10,2,0.0,3,4,0,4,4,4,1,622,6,0,500,1122,1,4,1,4,1328,653,0,7.591861714889934,1,0,2,0,4,1,2,7,3,2,5,5,1981.0,3,2,576,5,5,2,431,44,0,0,0,0,3,2,1,0,12,2009,8,4,11.813037464800539
1131,1132,20,3,63.0,10712,1,1,3,3,0,4,0,11,2,2,0,2,1.791759469228055,5,1991,1992,1,1,6,6,2,0.0,3,4,2,2,4,2,1,212,6,0,762,974,1,4,1,4,974,0,0,6.882437470997847,0,0,1,0,3,1,3,5,6,0,3,6,0.0,1,0,0,3,3,2,0,28,0,0,0,0,3,2,1,0,9,2007,7,0,11.445727410406752
1132,1133,70,4,90.0,9900,1,1,3,3,0,4,0,17,2,2,0,5,1.9459101490553132,4,1880,1950,1,1,13,14,2,0.0,3,4,0,4,4,2,6,0,6,0,1008,1008,2,4,1,4,1178,1032,0,7.701200180857446,0,0,2,0,5,1,1,8,6,0,3,5,1930.0,3,1,205,1,5,0,0,48,0,0,0,0,3,4,1,0,5,2007,8,4,11.674202123168433
1133,1134,60,3,80.0,9828,1,1,0,3,0,4,0,20,2,2,0,5,2.1972245773362196,5,1995,1995,1,1,12,13,2,0.0,2,4,2,2,4,4,2,584,6,0,544,1128,1,0,1,4,1142,878,0,7.611347717403621,0,0,2,1,3,1,2,8,6,1,5,1,1995.0,2,2,466,5,5,2,0,155,0,0,0,0,3,4,1,0,6,2009,8,4,12.386312871189734
1134,1135,60,3,57.0,8773,1,1,0,1,0,4,0,8,2,2,0,5,1.9459101490553132,5,1997,1997,1,1,12,13,2,0.0,3,4,2,2,4,0,6,0,6,0,916,916,1,2,1,4,916,684,0,7.3783837129967145,0,0,2,1,3,1,3,7,6,1,5,1,1997.0,0,2,460,5,5,2,100,38,0,0,0,0,3,4,1,0,8,2007,8,4,12.037659911047468
1135,1136,30,4,60.0,6180,1,1,3,3,0,0,0,3,2,2,0,2,1.9459101490553132,5,1926,1950,1,1,13,14,2,0.0,3,4,0,4,4,4,6,0,6,0,960,960,1,4,0,4,986,0,0,6.894670039433482,0,0,1,0,2,1,3,5,6,1,2,5,1926.0,3,1,180,5,5,2,0,128,0,0,0,0,3,4,1,0,5,2007,8,4,11.532737896139919
1136,1137,50,3,80.0,9600,1,1,3,3,0,4,0,12,2,2,0,0,1.9459101490553132,5,1950,1950,1,1,12,13,2,0.0,3,4,1,4,4,4,1,280,6,0,752,1032,1,4,1,0,1032,220,0,7.133295954896068,0,0,1,0,3,1,3,6,6,0,3,1,1950.0,3,1,288,5,5,2,0,0,96,0,0,0,3,4,1,0,4,2008,8,0,11.686887175419702
1137,1138,50,3,54.0,6342,1,1,3,3,0,4,0,19,1,2,0,0,1.791759469228055,8,1875,1996,1,1,12,13,2,0.0,3,2,1,4,4,4,6,0,6,0,780,780,1,2,0,4,780,240,0,6.928537818164665,0,0,1,0,2,1,3,6,6,0,3,6,0.0,1,0,0,3,3,0,0,0,176,0,0,0,3,4,1,0,5,2010,8,4,11.451060699493427
1138,1139,20,3,69.0,9819,1,1,0,3,0,4,1,11,2,2,0,2,1.9459101490553132,5,1977,1977,1,1,9,7,2,0.0,3,4,2,4,4,1,0,1567,6,0,0,1567,1,4,1,4,1567,0,0,7.357556200910353,1,0,2,0,2,1,2,5,6,2,5,1,1977.0,2,2,714,5,5,2,264,32,0,0,0,0,3,4,1,0,5,2009,8,4,12.185875040240456
1139,1140,30,3,98.0,8731,1,1,0,3,0,4,0,3,2,2,0,2,1.791759469228055,5,1920,1950,1,1,11,12,2,0.0,3,1,0,4,4,4,1,645,6,0,270,915,1,4,1,4,1167,0,0,7.0630481633881725,0,0,1,0,3,1,3,6,0,1,2,5,1972.0,3,2,495,5,5,2,0,0,216,0,126,0,3,4,1,0,5,2007,8,4,11.87757552297847
1140,1141,20,3,60.0,7350,1,1,3,3,0,0,0,12,2,2,0,2,1.791759469228055,7,1951,1951,1,1,6,6,2,0.0,3,4,1,4,4,2,0,852,6,0,100,952,1,4,1,4,952,0,0,6.859614903654202,1,0,1,0,2,1,3,4,6,0,3,5,1988.0,3,2,840,5,5,2,0,0,0,0,0,0,3,4,1,0,6,2008,0,0,11.842236406331555
1141,1142,60,3,69.0,10304,1,1,0,3,0,1,0,14,4,2,0,5,1.791759469228055,7,1976,1976,1,1,9,10,1,44.0,3,2,1,4,4,4,0,381,6,0,399,780,1,0,1,4,1088,780,0,7.533158807455563,1,0,2,1,4,1,2,9,6,1,5,1,1976.0,3,2,484,5,5,2,448,96,0,0,0,0,3,4,1,0,10,2009,8,4,12.193498926601634
1142,1143,60,3,77.0,9965,1,1,3,3,0,4,0,5,2,2,0,5,2.1972245773362196,5,2006,2007,3,1,12,13,3,340.0,2,4,2,0,4,1,2,1150,6,0,316,1466,1,0,1,4,1466,1362,0,7.947678571301568,1,0,3,0,4,1,2,11,6,1,5,3,2006.0,2,3,1052,5,5,2,125,144,0,0,0,0,3,4,1,0,4,2007,6,5,12.959540872420414
1143,1144,20,3,69.0,9000,1,1,3,3,0,4,0,19,2,2,0,2,1.791759469228055,3,1959,1959,1,1,13,10,2,0.0,3,4,1,4,4,4,2,288,6,0,718,1006,1,4,1,4,1006,0,0,6.914730892718563,0,0,1,0,3,1,3,5,6,0,3,6,0.0,1,0,0,3,3,2,0,24,0,0,0,0,3,4,1,0,7,2008,8,4,11.289794413577894
1144,1145,190,3,60.0,12180,1,1,3,3,0,4,0,7,2,2,1,0,1.6094379124341003,4,1941,1950,1,1,8,8,2,0.0,3,1,0,2,4,4,1,348,6,0,324,672,3,1,0,0,672,252,0,6.829793737512425,1,0,1,0,2,1,1,5,6,0,3,5,1941.0,3,1,280,5,5,2,0,0,0,0,0,0,3,2,1,0,7,2010,8,4,11.289794413577894
1145,1146,50,4,52.0,6240,1,1,3,3,0,4,0,3,2,2,0,0,1.791759469228055,6,1928,1950,1,1,8,8,2,0.0,3,4,0,4,4,4,6,0,6,0,1042,1042,1,0,1,4,1042,534,0,7.3632795869630385,0,0,1,0,3,1,3,8,6,1,2,5,1928.0,3,1,225,5,5,2,0,0,0,0,0,0,3,4,1,0,8,2006,8,3,11.91170829631447
1146,1147,20,3,69.0,11200,1,1,3,3,0,4,0,20,2,2,0,2,1.9459101490553132,5,1985,1985,1,1,13,15,1,85.0,2,4,1,2,4,4,2,1258,6,0,40,1298,1,4,1,4,1298,0,0,7.1693500166706,1,0,2,0,3,1,2,5,6,1,5,1,1985.0,3,2,403,5,5,2,165,26,0,0,0,0,3,4,1,0,5,2006,8,4,12.100717685412471
1147,1148,70,3,75.0,12000,1,1,3,0,0,4,0,6,2,2,0,5,2.0794415416798357,7,1941,1950,1,1,8,8,2,0.0,3,4,1,4,4,4,5,275,6,0,429,704,1,0,1,4,860,704,0,7.355641102974253,0,0,1,1,3,1,1,7,6,1,2,1,1941.0,3,1,234,5,5,2,0,0,0,0,0,0,3,4,1,0,7,2009,8,4,12.069685751267224
1148,1149,50,4,69.0,5700,1,1,3,3,0,4,0,17,2,2,0,0,2.0794415416798357,7,1926,1950,1,1,13,14,2,0.0,3,4,2,4,4,4,6,0,6,0,572,572,1,4,1,4,572,539,0,7.013915474810528,0,0,1,0,2,1,3,5,6,1,2,5,1982.0,3,1,288,5,5,2,0,0,176,0,0,0,3,4,1,0,8,2008,8,4,11.669082701743504
1149,1150,70,4,50.0,9000,1,1,3,3,0,4,0,17,0,2,0,5,2.0794415416798357,9,1920,1988,3,1,12,13,2,0.0,3,2,2,4,4,4,0,624,6,0,26,650,1,0,1,4,832,650,0,7.301822342137932,0,1,1,0,3,1,3,7,6,0,3,5,1930.0,3,2,324,5,5,2,0,0,0,0,0,0,3,4,1,0,7,2009,8,4,11.870606902224587
1150,1151,20,3,57.0,8280,1,1,0,3,0,4,0,12,2,2,0,2,1.9459101490553132,5,1950,1950,1,1,3,3,2,0.0,3,4,1,4,4,4,6,0,6,0,932,932,1,0,1,0,932,0,0,6.838405200847344,0,0,1,0,2,1,2,4,6,1,2,1,1950.0,3,1,306,5,5,2,0,0,214,0,0,0,3,0,1,0,11,2007,8,4,11.728044909070785
1151,1152,20,3,134.0,17755,1,1,3,3,0,4,0,7,2,2,0,2,1.791759469228055,4,1959,1959,1,1,6,10,1,132.0,3,4,1,4,4,4,1,176,6,0,1290,1466,1,4,1,4,1466,0,0,7.2909747781429814,0,0,1,1,3,1,1,6,6,2,2,1,1959.0,0,2,528,5,5,2,0,140,0,0,100,0,3,4,1,0,11,2006,8,4,11.917730355182513
1152,1153,20,3,90.0,14115,1,1,0,3,0,4,0,6,2,2,0,2,1.9459101490553132,7,1956,2004,1,1,10,11,2,0.0,3,4,2,4,4,4,0,296,2,547,230,1073,1,0,1,4,1811,0,0,7.502186486602924,0,0,1,0,2,1,0,6,6,1,2,1,1956.0,0,2,470,5,5,2,0,0,280,0,0,0,3,4,1,0,7,2006,8,0,12.345838935721968
1153,1154,30,4,69.0,5890,1,1,3,3,0,0,0,9,2,2,0,2,1.9459101490553132,8,1930,2007,1,1,13,14,2,0.0,2,2,0,4,4,0,0,538,6,0,278,816,1,0,1,4,816,0,0,6.705639094860003,0,0,1,0,2,1,3,5,6,0,3,5,2002.0,3,1,432,5,5,2,0,0,96,0,0,0,3,4,1,0,6,2008,8,4,11.699413330633599
